Man	Man	n1	Man	man	0
unto	unto	p-acp	unto	unto	0
Constantinople	Constantinople	np1	Constantinople	Constantinople	0
,	,	,	,	,	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
number	number	n1	number	number	0
about	about	p-acp	about	about	0
one	one	crd	one	one	0
hundred	hundred	crd	hundred	hundred	0
and	and	cc	and	and	0
fiftie	fiftie	crd	fiftie	fifty	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
kill	kill	vvi	kill	kill	0
the	the	dt	the	the	0
kings	kings	ng1	kings	king	0
sonne	sonne	n1	son	son	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
Turkes	Turkes	np2	Turkes	Turk	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
aboorde	aboorde	a-acp	aboard	aboard	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Galley	Galley	n1	Galley	galley	0
,	,	,	,	,	0
and	and	cc	and	and	0
privily	privily	av-j	privily	privy	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
Englishmen	Englishmen	np1	Englishmen	Englishmen	0
conveyed	conveyed	vvn	conveyed	convey	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
Christian	Christian	njp	Christian	christian	0
captives	captives	n2-jn	captives	captive	0
,	,	,	,	,	0
weapons	weapons	n2	weapons	weapon	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
purpose	purpose	n1	purpose	purpose	0
.	.	.	.	.	1
And	And	cc	And	and	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
Sea	Sea	n1	Sea	sea	0
,	,	,	,	,	0
towarde	towarde	p-acp	toward	toward	0
Constantinople	Constantinople	np1	Constantinople	Constantinople	0
(	(	(	(	(	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
faithfull	faithfull	j	faithful	faithful	0
promise	promise	n1	promise	promise	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sayde	sayde	j-vvn	said	say	0
Christian	Christian	njp	Christian	christian	0
captives	captives	n2-jn	captives	captive	0
(	(	(	(	(	0
these	these	d	these	these	0
foure	foure	crd	foure	four	0
Englishmen	Englishmen	np2	Englishmen	Englishman	0
lept	lept	vvd	leapt	leap	0
suddenly	suddenly	av-j	suddenly	sudden	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Crossia	Crossia	n1	Crossia	crossia	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
middest	middest	n1	midst	midst	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Galley	Galley	n1	Galley	galley	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
canon	canon	n1	canon	canon	0
lieth	lieth	vvz	lies	lie	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
swordes	swordes	n2	swords	sword	0
drawne	drawne	vvn	drawn	draw	0
,	,	,	,	,	0
did	did	vdd	did	do	0
fight	fight	vvi	fight	fight	0
against	against	p-acp	against	against	0
all	all	d	all	all	0
the	the	dt	the	the	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
Turkes	Turkes	np2	Turkes	Turk	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
helpe	helpe	n1	help	help	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
Christian	Christian	njp	Christian	christian	0
captives	captives	n2-jn	captives	captive	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
falsly	falsly	av-j	falsely	false	0
brake	brake	vvd	brake	break	0
their	their	po32	their	their	0
promises	promises	n2	promises	promise	0
,	,	,	,	,	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Master	Master	n1	Master	master	0
Blonkets	Blonkets	n2	Blonkets	blonket	0
boy	boy	n1	boy	boy	0
was	was	vbds	was	be	0
killed	killed	vvn	killed	kill	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
sayde	sayde	j-vvn	said	say	0
James	James	np1	James	James	0
Smith	Smith	n1	Smith	smith	0
,	,	,	,	,	0
and	and	cc	and	and	0
3°9	3°9	n1	3°9	3°9	0
Two	Two	crd	Two	two	0
Englishmen	Englishmen	np1	Englishmen	Englishmen	0
shipped	shipped	vvn	shipped	ship	0
to	to	p-acp	to	to	0
Constantinople	Constantinople	np1	Constantinople	Constantinople	0
with	with	p-acp	with	with	0
M.	M.	n1	M.	m.	0
Barton	Barton	np1	Barton	Barton	0
.	.	.	.	.	1
The	The	dt	The	the	0
souldiers	souldiers	n2	soldiers	soldier	0
of	of	pp-f	of	of	0
Tripolis	Tripolis	np1	Tripolis	Tripoli	0
kil	kil	vvi	kill	kill	0
the	the	dt	the	the	0
King	King	n1	King	king	0
.	.	.	.	.	1
Two	Two	crd	Two	two	0
Gallies	Gallies	n2	Galleys	galley	0
of	of	pp-f	of	of	0
Venice	Venice	np1	Venice	Venice	0
tooke	tooke	vvd	took	take	0
the	the	dt	the	the	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
Tripolie	Tripolie	np1	Tripolie	Tripoli	0
his	his	po31	his	his	0
galley	galley	n1	galley	galley	0
,	,	,	,	,	0
and	and	cc	and	and	0
killed	killed	vvd	killed	kill	0
the	the	dt	the	the	0
kings	kings	ng1	kings	king	0
sonne	sonne	n1	son	son	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
Turkes	Turkes	np2	Turkes	Turk	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
released	released	vvd	released	release	0
all	all	d	all	all	0
the	the	dt	the	the	0
Christians	Christians	np1	Christians	Christians	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
number	number	n1	number	number	0
150.	150.	crd	150.	150.	1
THE	THE	dt	THE	the	0
ENGLISH	ENGLISH	jp	ENGLISH	english	0
VOYAGES	VOYAGES	n2	VOYAGES	voyage	0
our	our	po12	our	our	0
Pursser	Pursser	n1	Pursser	pursser	0
Richard	Richard	np1	Richard	Richard	0
Burges	Burges	np1	Burges	Burges	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
Englishman	Englishman	np1	Englishman	Englishman	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
taken	taken	vvn	taken	take	0
and	and	cc	and	and	0
bound	bound	vvn	bound	bind	0
into	into	p-acp	into	into	0
chaines	chaines	n2	chains	chain	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
hanged	hanged	vvn	hanged	hang	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
arrivall	arrivall	n1	arrival	arrival	0
in	in	p-acp	in	in	0
Constantinople	Constantinople	np1	Constantinople	Constantinople	0
:	:	:	:	:	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Lordes	Lordes	ng1	Lords	lord	0
will	will	n1	will	will	0
was	was	vbds	was	be	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
two	two	crd	two	two	0
dayes	dayes	n2	days	day	0
after	after	a-acp	after	after	0
,	,	,	,	,	0
passing	passing	vvg	passing	pass	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
gulfe	gulfe	n1	gulf	gulf	0
of	of	pp-f	of	of	0
Venice	Venice	np1	Venice	Venice	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
an	an	dt	and	a	0
Island	Island	n1	Island	island	0
called	called	vvn	called	call	0
Cephalonia	Cephalonia	np1	Cephalonia	Cephalonia	0
,	,	,	,	,	0
they	they	pns32	they	they	0
met	met	vvd	met	meet	0
with	with	p-acp	with	with	0
two	two	crd	two	two	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
duke	duke	n1	duke	duke	0
of	of	pp-f	of	of	0
Venice	Venice	np1	Venice	Venice	0
his	his	po31	his	his	0
Gallies	Gallies	n2	Galleys	galley	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
tooke	tooke	vvd	took	take	0
that	that	cst	that	that	0
Galley	Galley	n1	Galley	galley	0
,	,	,	,	,	0
and	and	cc	and	and	0
killed	killed	vvd	killed	kill	0
the	the	dt	the	the	0
kings	kings	ng1	kings	king	0
sonne	sonne	n1	son	son	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
mother	mother	n1	mother	mother	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
Turkes	Turkes	np2	Turkes	Turk	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
number	number	n1	number	number	0
150.	150.	crd	150.	150.	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
saved	saved	vvd	saved	save	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
captives	captives	n2-jn	captives	captive	0
,	,	,	,	,	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
killed	killed	vvn	killed	kill	0
the	the	dt	the	the	0
two	two	crd	two	two	0
Englishmen	Englishmen	np1	Englishmen	Englishmen	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
circumcised	circumcised	vvn	circumcised	circumcise	0
,	,	,	,	,	0
and	and	cc	and	and	0
become	become	vvi	become	become	0
Turkes	Turkes	n2	Turks	turk	0
,	,	,	,	,	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
Christian	Christian	njp	Christian	christian	0
captives	captives	n2-jn	captives	captive	0
excused	excused	vvd	excused	excuse	0
them	them	pno32	them	they	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
inforced	inforced	vvn	enforced	enforce	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Turkes	Turkes	n2	Turks	turk	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
kings	kings	ng1	kings	king	0
sonne	sonne	n1	son	son	0
,	,	,	,	,	0
and	and	cc	and	and	0
shewed	shewed	vvd	showed	show	0
the	the	dt	the	the	0
Venetians	Venetians	njp2	Venetians	venetian	0
also	also	av	also	also	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
enterprise	enterprise	vvi	enterprise	enterprise	0
at	at	p-acp	at	at	0
sea	sea	n1	sea	sea	0
to	to	pc-acp	to	to	0
fight	fight	vvi	fight	fight	0
against	against	p-acp	against	against	0
all	all	d	all	all	0
the	the	dt	the	the	0
Turks	Turks	n2	Turks	turk	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
their	their	po32	their	their	0
two	two	crd	two	two	0
fellowes	fellowes	n2	fellows	fellow	0
were	were	vbdr	were	be	0
slaine	slaine	vvn	slain	slay	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
fight	fight	n1	fight	fight	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
the	the	dt	the	the	0
Venetians	Venetians	njp2	Venetians	venetian	0
saved	saved	vvd	saved	save	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
the	the	dt	the	the	0
residue	residue	n1	residue	residue	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
captives	captives	n2-jn	captives	captive	0
,	,	,	,	,	0
had	had	vhd	had	have	0
their	their	po32	their	their	0
libertie	libertie	n1	liberty	liberty	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
number	number	n1	number	number	0
150.	150.	crd	150.	150.	0
or	or	cc	or	or	0
thereabouts	thereabouts	av	thereabouts	thereabouts	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
Gallie	Gallie	n1	Galley	galley	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
Turkes	Turkes	np2	Turkes	Turk	0
treasure	treasure	n1	treasure	treasure	0
was	was	vbds	was	be	0
confiscated	confiscated	vvn	confiscated	confiscate	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
Venice	Venice	np1	Venice	Venice	0
.	.	.	.	.	1
And	And	cc	And	and	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
our	our	po12	our	our	0
two	two	crd	two	two	0
Englishmen	Englishmen	np2	Englishmen	Englishman	0
traveiled	traveiled	vvd	traveled	travel	0
homeward	homeward	av	homeward	homeward	0
by	by	p-acp	by	by	0
land	land	n1	land	land	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
meane	meane	j	mean	mean	0
time	time	n1	time	time	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
one	one	pi	one	one	0
more	more	dc	more	more	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
company	company	n1	company	company	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
died	died	vvd	died	die	0
in	in	p-acp	in	in	0
Zante	Zante	np1	Zante	Zante	0
,	,	,	,	,	0
and	and	cc	and	and	0
afterward	afterward	av	afterwards	afterward	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
eight	eight	crd	eight	eight	0
shipped	shipped	vvd	shipped	ship	0
themselves	themselves	px32	themselves	themselves	0
at	at	p-acp	at	at	0
Zante	Zante	np1	Zante	Zante	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
shippe	shippe	n1	ship	ship	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Marcus	Marcus	np1	Marcus	Marcus	0
Segorus	Segorus	np1	Segorus	Segorus	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
bound	bound	vvn	bound	bind	0
for	for	p-acp	for	for	0
England	England	np1	England	England	0
:	:	:	:	:	0
and	and	cc	and	and	0
before	before	c-acp	before	before	0
we	we	pns12	we	we	0
departed	departed	vvd	departed	depart	0
thence	thence	av	thence	thence	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
arrived	arrived	vvd	arrived	arrive	0
the	the	dt	the	the	0
Assension	Assension	n1	Ascension	ascension	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
George	George	np1	George	George	0
Bonaventure	Bonaventure	np1	Bonaventure	Bonaventure	0
of	of	pp-f	of	of	0
London	London	np1	London	London	0
in	in	p-acp	in	in	0
Cephalonia	Cephalonia	np1	Cephalonia	Cephalonia	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
harbour	harbour	n1	harbour	harbour	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
called	called	vvn	called	call	0
Arrogostoria	Arrogostoria	np1	Arrogostoria	Arrogostoria	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Marchants	Marchants	n2	Merchants	merchant	0
agreed	agreed	vvn	agreed	agree	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Marchants	Marchants	n2	Merchants	merchant	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
shippe	shippe	n1	ship	ship	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
laded	laded	vvn	jaded	jade	0
al	al	d	all	all	0
the	the	dt	the	the	0
marchandise	marchandise	n1	merchandise	merchandise	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
shippe	shippe	n1	ship	ship	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
ships	ships	n2	ships	ship	0
of	of	pp-f	of	of	0
London	London	np1	London	London	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
tooke	tooke	vvd	took	take	0
us	us	pno12	us	we	0
eight	eight	crd	eight	eight	0
in	in	p-acp	in	in	0
as	as	c-acp	as	as	0
passengers	passengers	n2	passengers	passenger	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
we	we	pns12	we	we	0
Came	Came	vvd	Came	come	0
home	home	av-an	home	home	0
,	,	,	,	,	0
and	and	cc	and	and	0
within	within	p-acp	within	within	0
two	two	crd	two	two	0
moneths	moneths	n2	months	month	0
after	after	p-acp	after	after	0
our	our	po12	our	our	0
arrivall	arrivall	n1	arrival	arrival	0
at	at	p-acp	at	at	0
London	London	np1	London	London	0
,	,	,	,	,	0
our	our	po12	our	our	0
said	said	j-vvn	said	say	0
Purser	Purser	n1	Purser	purser	0
Richard	Richard	np1	Richard	Richard	0
Burges	Burges	np1	Burges	Burges	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
fellow	fellow	n1	fellow	fellow	0
came	came	vvd	came	come	0
home	home	av-an	home	home	0
also	also	av	also	also	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
bound	bound	vvn	bound	bind	0
to	to	pc-acp	to	to	0
praise	praise	vvi	praise	praise	0
Almightie	Almightie	j-jn	Almighty	almighty	0
God	God	np1	God	God	0
,	,	,	,	,	0
during	during	p-acp	during	during	0
our	our	po12	our	our	0
lives	lives	n2	lives	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
duetie	duetie	n1	duty	duty	0
bindeth	bindeth	vvz	binds	bind	0
us	us	pno12	us	we	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
pray	pray	vvi	pray	pray	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
preservation	preservation	n1	preservation	preservation	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
most	most	av-ds	most	most	0
gracious	gracious	j	gracious	gracious	0
Queene	Queene	n1	Queen	queen	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
great	great	j	great	great	0
care	care	n1	care	care	0
her	her	po31	her	her	0
Majestie	Majestie	n1	Majesty	majesty	0
had	had	vhd	had	have	0
over	over	p-acp	over	over	0
us	us	pno12	us	we	0
,	,	,	,	,	0
her	her	po31	her	her	0
poore	poore	j	poor	poor	0
Subjects	Subjects	n2-jn	Subject's	subject	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
seeking	seeking	vvg	seeking	seek	0
and	and	cc	and	and	0
procuring	procuring	vvg	procuring	procure	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
310	310	crd	310	310	0
deliverance	deliverance	n1	deliverance	deliverance	0
aforesaide	aforesaide	j	aforesaid	aforesaid	0
:	:	:	:	:	0
and	and	cc	and	and	0
also	also	av	also	also	0
for	for	p-acp	for	for	0
her	her	po31	her	her	0
honourable	honourable	j	honourable	honourable	0
privie	privie	j	privy	privy	0
Counsell	Counsell	n1	Counsel	counsel	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
especiall	especiall	j	especial	especial	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
prosperitie	prosperitie	n1	prosperity	prosperity	0
and	and	cc	and	and	0
good	good	j	good	good	0
estate	estate	n1	estate	estate	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
late	late	j	late	late	0
deceased	deceased	j-vvn	deceased	decease	0
,	,	,	,	,	0
the	the	dt	the	the	0
right	right	n-jn	right	right	0
honourable	honourable	j	honourable	honourable	0
the	the	dt	the	the	0
Earle	Earle	n1	Earl	earl	0
of	of	pp-f	of	of	0
Bedford	Bedford	np1	Bedford	Bedford	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
honour	honour	n1	honour	honour	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
confesse	confesse	vvi	confess	confess	0
,	,	,	,	,	0
most	most	av-ds	most	most	0
diligently	diligently	av-j	diligently	diligent	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
suite	suite	n1	suit	suit	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
father	father	n1	father	father	0
now	now	av	now	now	0
departed	departed	vvn	departed	depart	0
,	,	,	,	,	0
travelled	travelled	vvn	traveled	travel	0
herein	herein	av	herein	herein	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
rest	rest	vvb	rest	rest	0
continually	continually	av-j	continually	continual	0
bounden	bounden	vvn	bounden	bind	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
soule	soule	n1	soul	soul	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
is	is	vbz	is	be	0
already	already	av	already	already	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
heavens	heavens	n2	heavens	heaven	0
in	in	p-acp	in	in	0
joy	joy	n1	joy	joy	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Almightie	Almightie	j-jn	Almighty	almighty	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
which	which	r-crq	which	which	0
place	place	n1	place	place	0
he	he	pns31	he	he	0
vouchsafe	vouchsafe	vvb	vouchsafe	vouchsafe	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
us	us	pno12	us	we	0
all	all	d	all	all	0
,	,	,	,	,	0
-	-	-	-	-	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
sinnes	sinnes	n2	sins	sin	0
suffered	suffered	vvd	suffered	suffer	0
most	most	av-ds	most	most	0
vile	vile	j	vile	vile	0
and	and	cc	and	and	0
shameful	shameful	j	shameful	shameful	0
death	death	n1	death	death	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Crosse	Crosse	n1	Cross	cross	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
perpetually	perpetually	av-j	perpetually	perpetual	0
world	world	n1	world	world	0
without	without	p-acp	without	without	0
ende	ende	n1	end	end	0
,	,	,	,	,	0
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
The	The	dt	The	the	0
Queenes	Queenes	ng1	Queens	queen	0
letters	letters	n2	letters	letter	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Turke	Turke	np1	Turke	Turk	0
1584.	1584.	crd	1584.	1584.	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
restitution	restitution	n1	restitution	restitution	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
shippe	shippe	n1	ship	ship	0
called	called	vvd	called	call	0
the	the	dt	the	the	0
Jesus	Jesus	np1	Jesus	Jesus	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
English	English	jp	English	english	0
captives	captives	n2-jn	captives	captive	0
detained	detained	vvn	detained	detain	0
in	in	p-acp	in	in	0
Tripolie	Tripolie	np1	Tripolie	Tripoli	0
in	in	p-acp	in	in	0
Barbarie	Barbarie	np1	Barbarie	Barbary	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
certaine	certaine	j	certain	certain	0
other	other	j-jn	other	other	0
prisoners	prisoners	n2	prisoners	prisoner	0
in	in	p-acp	in	in	0
Argier	Argier	np1	Argier	Argier	0
.	.	.	.	.	1
LIZABETHA	LIZABETHA	np1	LIZABETHA	LIZABETHA	0
,	,	,	,	,	0
Dei	Dei	fw-la	Dei	dei	0
ter	ter	zz	ter	ter	0
maximi	maximi	fw-la	maximi	maximi	0
&	&	cc	&	and	0
unici	unici	fw-la	unici	unici	0
coeli	coeli	fw-la	coeli	coeli	0
terraeque	terraeque	fw-la	terraeque	terraeque	0
conditoris	conditoris	fw-la	conditoris	conditoris	0
gratia	gratia	fw-la	gratia	gratia	0
,	,	,	,	,	0
Angliae	Angliae	fw-la	Angliae	angliae	0
,	,	,	,	,	0
Franciae	Franciae	fw-la	Franciae	francia	0
,	,	,	,	,	0
&	&	cc	&	and	0
Hiberniae	Hiberniae	fw-la	Hiberniae	hiberniae	0
Regina	Regina	fw-la	Regina	regina	0
,	,	,	,	,	0
fidei	fidei	fw-la	fidei	fidei	0
Christianae	Christianae	np1	Christianae	Christianae	0
contra	contra	fw-la	contra	contra	0
omnes	omnes	fw-la	omnes	omnes	0
omnium	omnium	fw-la	omnium	omnium	0
inter	inter	fw-la	inter	inter	0
Christianos	Christianos	fw-la	Christianos	christianos	0
degentium	degentium	fw-la	degentium	degentium	0
,	,	,	,	,	0
Christique	Christique	j	Christique	christique	0
nomen	nomen	fw-la	nomen	nomen	0
falso	falso	fw-la	falso	falso	0
profitentium	profitentium	fw-la	profitentium	profitentium	0
idololatrias	idololatrias	fw-la	idololatrias	idololatrias	0
,	,	,	,	,	0
invictissima	invictissima	fw-la	invictissima	invictissima	0
&	&	cc	&	and	0
potentissima	potentissima	fw-la	potentissima	potentissima	0
defensatrix	defensatrix	fw-la	defensatrix	defensatrix	0
:	:	:	:	:	0
augustissimo	augustissimo	fw-la	augustissimo	augustissimo	0
,	,	,	,	,	0
invictissim6que	invictissim6que	fw-la	invictissim6que	invictissim6que	0
principi	principi	fw-la	principi	principi	0
,	,	,	,	,	0
Zultan	Zultan	n1	Zultan	zultan	0
Murad	Murad	np1	Murad	Murad	0
Can	Can	vmb	Can	can	0
,	,	,	,	,	0
Musulmanici	Musulmanici	np1	Musulmanici	Musulmanici	0
regni	regni	fw-la	regni	regni	0
dominatori	dominatori	fw-mi	dominatori	dominatori	0
